run_id,seed,iteration,profile,target,method,n_coalitions,expected_value,predicted_value,dominant_feature,dominant_label,dominant_value,action,mode,fraction,feature_alpha,feature_beta,feature_danger_signal,feature_safety_signal,feature_diversity,feature_iteration,shap_alpha,shap_beta,shap_danger_signal,shap_safety_signal,shap_diversity,shap_iteration
14,1247,224,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.2533333333333333,0.07822825945178391,0.5996136008552777,0.5415389563356471,0.17890844396664496,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
15,1248,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,safety_signal,Senal de seguridad,0.3333333333333333,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.43772767670872564,0.4965368754700529,0.007464373442192258,0.13333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,-0.6666666666666666
15,1248,76,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.7466666666666666,0.921771740548216,0.29779180901793656,0.8546695942394106,0.23990827659323735,0.25333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
15,1248,121,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.5966666666666667,0.7244545954248021,0.5148666060769136,0.9283931077429989,0.12382064424937073,0.4033333333333333,0.0,0.0,0.0,0.0,0.0,0.0
15,1248,158,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.4733333333333334,0.43372560580456077,0.321400405785072,0.19664212119148494,0.12017251567395923,0.5266666666666666,0.0,0.0,0.0,0.0,0.0,0.0
15,1248,195,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.35,0.18242552380635635,0.5358263578916967,0.5090684043046424,0.21471761333900943,0.65,0.0,0.0,0.0,0.0,0.0,0.0
15,1248,240,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.19999999999999996,0.047425873177566635,0.40432793281079615,0.23180341740800448,0.22892019272830347,0.8,0.0,0.0,0.0,0.0,0.0,0.0
16,1249,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.18895005919770974,0.9546851824688964,0.007331090876025086,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
16,1249,76,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.7466666666666666,0.921771740548216,0.4122569059858473,0.8535140909046327,0.2137245863416984,0.25333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
16,1249,121,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.5966666666666667,0.7244545954248021,0.5396212667509269,0.3668337890489862,0.19183300022860836,0.4033333333333333,0.0,0.0,0.0,0.0,0.0,0.0
16,1249,158,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.4733333333333334,0.43372560580456077,0.5581510904924925,0.4076054010194907,0.06915187489372385,0.5266666666666666,0.0,0.0,0.0,0.0,0.0,0.0
16,1249,195,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.35,0.18242552380635635,0.5926139514767609,0.6748225253970196,0.04702444503756546,0.65,0.0,0.0,0.0,0.0,0.0,0.0
16,1249,232,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.22666666666666668,0.061034851072992,0.5869048618140132,0.2680396811671778,0.0077078498291392305,0.7733333333333333,0.0,0.0,0.0,0.0,0.0,0.0
17,1250,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,91.0,danger_signal,Senal de peligro,1.0,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.6396399776184025,0.21026721910520052,0.20752509660422713,0.13333333333333333,0.0,0.0,1.0,0.0,1.0,0.0
17,1250,76,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.7466666666666666,0.921771740548216,0.13423932115892945,0.7050004686100547,0.217269679933456,0.25333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
17,1250,113,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.6233333333333333,0.7744014530142785,0.7229181401688985,0.29227908860901985,0.19146959302776664,0.37666666666666665,0.0,0.0,0.0,0.0,0.0,0.0
17,1250,150,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.5,0.5,0.6998342367116595,0.6774027444549013,0.19398447906527186,0.5,0.0,0.0,0.0,0.0,0.0,0.0
17,1250,195,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.35,0.18242552380635635,0.67335737137425,0.9060422929618188,0.006956738271308254,0.65,0.0,0.0,0.0,0.0,0.0,0.0
17,1250,232,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.22666666666666668,0.061034851072992,0.48371424173258637,0.253468940976019,0.007082362229115896,0.7733333333333333,0.0,0.0,0.0,0.0,0.0,0.0
18,1251,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,95.0,89.0,safety_signal,Senal de seguridad,-3.000000000000001,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.09417577883294986,0.5491682447337078,0.0071496166832862584,0.13333333333333333,0.0,0.0,-1.9999999999999998,-3.000000000000001,0.0,-1.0
18,1251,76,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.7466666666666666,0.921771740548216,0.29586874692454956,0.17501972562756607,0.2389718883593951,0.25333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
18,1251,121,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.5966666666666667,0.7244545954248021,0.2974767063902385,0.4419137638675632,0.021439756017407097,0.4033333333333333,0.0,0.0,0.0,0.0,0.0,0.0
18,1251,158,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,diversity,Diversidad poblacional,2.0,random_reinjection,random_aggressive,0.3,0.4733333333333334,0.43372560580456077,0.5358210764727509,0.5858993570910158,0.007542531794178427,0.5266666666666666,0.0,0.0,0.0,-1.0,2.0,-1.0
18,1251,194,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.3533333333333334,0.18744979299574116,0.39648924551872056,0.6822240038988945,0.22844750603636807,0.6466666666666666,0.0,0.0,0.0,0.0,0.0,0.0
18,1251,239,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.20333333333333337,0.04895468361634325,0.5415799580358354,0.39360622936849,0.007040832914720941,0.7966666666666666,0.0,0.0,0.0,0.0,0.0,0.0
19,1252,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,95.0,89.0,danger_signal,Senal de peligro,-6.000000000000002,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.7975818779254447,0.11403342151191853,0.00708763117929983,0.13333333333333333,0.0,0.0,-6.000000000000002,0.0,0.0,0.0
19,1252,76,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.7466666666666666,0.921771740548216,0.6914396116651308,0.805369893897783,0.20367326400995794,0.25333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
19,1252,121,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.5966666666666667,0.7244545954248021,0.6331864290785534,0.17593762370322463,0.19029350273037038,0.4033333333333333,0.0,0.0,0.0,0.0,0.0,0.0
19,1252,158,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.4733333333333334,0.43372560580456077,0.6138629980730134,0.23169662882087128,0.18874701685132553,0.5266666666666666,0.0,0.0,0.0,0.0,0.0,0.0
19,1252,195,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.35,0.18242552380635635,0.48077622497354294,0.10726693381620722,0.03769674254142011,0.65,0.0,0.0,0.0,0.0,0.0,0.0
19,1252,232,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.22666666666666668,0.061034851072992,0.39438362137138805,0.46262022805023106,0.0072370417196314886,0.7733333333333333,0.0,0.0,0.0,0.0,0.0,0.0
20,1253,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.14868150155102033,0.3155182871119374,0.2354233060123433,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
20,1253,77,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.7433333333333334,0.919334075010081,0.44934490138376837,0.2709295633025842,0.2040279367243319,0.25666666666666665,0.0,0.0,0.0,0.0,0.0,0.0
20,1253,122,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.5933333333333333,0.71775105695774,0.6244945055935965,0.5739518551431042,0.007852878980318312,0.4066666666666667,0.0,0.0,0.0,0.0,0.0,0.0
20,1253,158,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.4733333333333334,0.43372560580456077,0.3678673951875554,0.6675702822159635,0.11371341907042341,0.5266666666666666,0.0,0.0,0.0,0.0,0.0,0.0
20,1253,195,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.35,0.18242552380635635,0.5641819724567613,0.6634714505092715,0.18131552943148704,0.65,0.0,0.0,0.0,0.0,0.0,0.0
20,1253,232,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.22666666666666668,0.061034851072992,0.4165885344883316,0.012146699475132361,0.10136162327356506,0.7733333333333333,0.0,0.0,0.0,0.0,0.0,0.0
21,1254,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.06700839409948817,0.010178787447541748,0.21314796115730747,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
21,1254,85,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.7166666666666667,0.8972159750827483,0.2553416554030326,0.28148839028389494,0.23372012251226687,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
21,1254,130,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.5666666666666667,0.6607563687658171,0.6521036068805752,0.9936610948152103,0.07981332922463433,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
21,1254,167,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.44333333333333336,0.3620063293390161,0.42721707839273465,0.5333278548859928,0.18338012652011684,0.5566666666666666,0.0,0.0,0.0,0.0,0.0,0.0
21,1254,204,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.31999999999999995,0.1418510649004877,0.4029955348299579,0.9320051016337323,0.020375058899940596,0.68,0.0,0.0,0.0,0.0,0.0,0.0
21,1254,241,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.19666666666666666,0.045942499747874455,0.45896634217896576,0.6917436115709933,0.01615679387221521,0.8033333333333333,0.0,0.0,0.0,0.0,0.0,0.0
22,1255,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.512157588118901,0.5218963231117816,0.20668196174300607,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
22,1255,76,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.7466666666666666,0.921771740548216,0.4492347713065327,0.11854068647336802,0.2024182328317908,0.25333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
22,1255,113,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,91.0,danger_signal,Senal de peligro,1.0,random_reinjection,random_aggressive,0.3,0.6233333333333333,0.7744014530142785,0.7938469381478138,0.9627127756942191,0.007874237206257547,0.37666666666666665,0.0,0.0,1.0,0.0,1.0,0.0
22,1255,149,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.5033333333333334,0.5083325618141192,0.334695413985291,0.13499119342989718,0.06596536264975067,0.49666666666666665,0.0,0.0,0.0,0.0,0.0,0.0
22,1255,186,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.38,0.23147521650098246,0.6773918687121053,0.9354739918172232,0.007732025301720289,0.62,0.0,0.0,0.0,0.0,0.0,0.0
22,1255,222,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.26,0.08317269649392234,0.5762708478152534,0.9957891349740662,0.02104347466168659,0.74,0.0,0.0,0.0,0.0,0.0,0.0
23,1256,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,safety_signal,Senal de seguridad,0.6666666666666666,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.48106354628651354,0.6658457805391937,0.20479115237905765,0.13333333333333333,-0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,-0.3333333333333333
23,1256,85,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,92.0,diversity,Diversidad poblacional,3.000000000000001,random_reinjection,random_aggressive,0.3,0.7166666666666667,0.8972159750827483,0.6012294287554121,0.2695816027321808,0.00747173022672184,0.2833333333333333,0.0,0.0,0.0,0.0,3.000000000000001,0.0
23,1256,121,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.5966666666666667,0.7244545954248021,0.26376379116111404,0.001379475013222553,0.2016258446257718,0.4033333333333333,0.0,0.0,0.0,0.0,0.0,0.0
23,1256,158,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,91.0,danger_signal,Senal de peligro,3.000000000000002,random_reinjection,random_aggressive,0.3,0.4733333333333334,0.43372560580456077,0.6944413666720652,0.34598510320596876,0.007549578140324872,0.5266666666666666,0.0,0.0,3.000000000000002,0.0,0.5,-1.5
23,1256,194,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.3533333333333334,0.18744979299574116,0.4822406429188506,0.14341986621739689,0.10553329653389924,0.6466666666666666,0.0,0.0,0.0,0.0,0.0,0.0
23,1256,231,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.22999999999999998,0.0629733560569965,0.4148099959402065,0.23729594493939954,0.10677808921839585,0.77,0.0,0.0,0.0,0.0,0.0,0.0
24,1257,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,91.0,danger_signal,Senal de peligro,1.0,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.19680823089701943,0.0642506670796279,0.008649081343929577,0.13333333333333333,0.0,0.0,1.0,0.0,1.0,0.0
24,1257,76,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.7466666666666666,0.921771740548216,0.6455303045129981,0.7727287566770308,0.11749250250203457,0.25333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
24,1257,113,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.6233333333333333,0.7744014530142785,0.6026851263747399,0.9981252901969028,0.10749659504036145,0.37666666666666665,0.0,0.0,0.0,0.0,0.0,0.0
24,1257,150,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.5,0.5,0.6656271746855841,0.82368137738737,0.14088053553818983,0.5,0.0,0.0,0.0,0.0,0.0,0.0
24,1257,187,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.3766666666666667,0.22559854698572146,0.5978217172345531,0.5489262383681309,0.18999244596934614,0.6233333333333333,0.0,0.0,0.0,0.0,0.0,0.0
24,1257,224,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.2533333333333333,0.07822825945178391,0.5101190019435653,0.41719998322722496,0.17168941415610617,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
25,1258,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.2592410619876335,0.44196153047193343,0.2200635372411276,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
25,1258,85,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.7166666666666667,0.8972159750827483,0.16785805483822852,0.6635617718288382,0.007963001782936862,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
25,1258,121,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.5966666666666667,0.7244545954248021,0.3657556461142505,0.8710325745293919,0.2185790592461086,0.4033333333333333,0.0,0.0,0.0,0.0,0.0,0.0
25,1258,158,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.4733333333333334,0.43372560580456077,0.4648976004542264,0.4071545719236186,0.20873559541505124,0.5266666666666666,0.0,0.0,0.0,0.0,0.0,0.0
25,1258,195,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.35,0.18242552380635635,0.5623627507567834,0.12147857677475482,0.21404600985336172,0.65,0.0,0.0,0.0,0.0,0.0,0.0
25,1258,232,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.22666666666666668,0.061034851072992,0.5303731477712721,0.4676035056425234,0.09405309660632387,0.7733333333333333,0.0,0.0,0.0,0.0,0.0,0.0
26,1259,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.8073115906344789,0.1905805324962282,0.19503039360384156,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
26,1259,77,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.7433333333333334,0.919334075010081,0.6318200168942161,0.6291557666750536,0.007251948700071865,0.25666666666666665,0.0,0.0,0.0,0.0,0.0,0.0
26,1259,113,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.6233333333333333,0.7744014530142785,0.8068929217435298,0.9446043531555531,0.00709127656426775,0.37666666666666665,0.0,0.0,0.0,0.0,0.0,0.0
26,1259,150,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.5,0.5,0.30340048163559064,0.07598902482787528,0.19763681845532194,0.5,0.0,0.0,0.0,0.0,0.0,0.0
26,1259,195,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.35,0.18242552380635635,0.5494437078717618,0.5439825545357877,0.19658849088716637,0.65,0.0,0.0,0.0,0.0,0.0,0.0
26,1259,232,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.22666666666666668,0.061034851072992,0.3992609139927068,0.7022530956657967,0.016435297344087326,0.7733333333333333,0.0,0.0,0.0,0.0,0.0,0.0
27,1260,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.3801354147301297,0.47903237921924546,0.22632442586381035,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
27,1260,77,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.7433333333333334,0.919334075010081,0.6046225666645161,0.8908105155405318,0.08950798203122465,0.25666666666666665,0.0,0.0,0.0,0.0,0.0,0.0
27,1260,114,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,diversity,Diversidad poblacional,0.6666666666666666,random_reinjection,random_aggressive,0.3,0.62,0.7685247834990176,0.7713756897280846,0.74742168572896,0.007435661632776341,0.38,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.0
27,1260,150,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.5,0.5,0.32239435127737937,0.02379068232903281,0.1081948957074178,0.5,0.0,0.0,0.0,0.0,0.0,0.0
27,1260,187,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.3766666666666667,0.22559854698572146,0.5103880987627505,0.09011732514196291,0.1962698168371381,0.6233333333333333,0.0,0.0,0.0,0.0,0.0,0.0
27,1260,224,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.2533333333333333,0.07822825945178391,0.5300362970751752,0.0977724549606731,0.00801848698084015,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
28,1261,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.5862032534098482,0.5095798506540453,0.10089246088628552,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
28,1261,77,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.7433333333333334,0.919334075010081,0.3372020640812435,0.9896802681960357,0.20659137236707512,0.25666666666666665,0.0,0.0,0.0,0.0,0.0,0.0
28,1261,122,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.5933333333333333,0.71775105695774,0.5717042364080653,0.855195314088242,0.04436210097670808,0.4066666666666667,0.0,0.0,0.0,0.0,0.0,0.0
28,1261,159,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.47,0.42555748318834097,0.6644924205246234,0.17047985130933108,0.19330234690295028,0.53,0.0,0.0,0.0,0.0,0.0,0.0
28,1261,196,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.3466666666666667,0.1775065027120738,0.570977935295481,0.3156302471310972,0.00802411381202336,0.6533333333333333,0.0,0.0,0.0,0.0,0.0,0.0
28,1261,232,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.22666666666666668,0.061034851072992,0.5396204370865274,0.6879449926058392,0.007618558701355122,0.7733333333333333,0.0,0.0,0.0,0.0,0.0,0.0
29,1262,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.12198529592693885,0.20940498111067218,0.20687966198586036,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
29,1262,77,soft,stagnation_risk,exact_shapley_wo_simulation,64,89.0,89.0,diversity,Diversidad poblacional,0.6666666666666666,random_reinjection,random_aggressive,0.3,0.7433333333333334,0.919334075010081,0.26149700009989574,0.06271688538931908,0.007209615242352604,0.25666666666666665,0.0,0.0,0.0,-0.3333333333333333,0.6666666666666666,-0.3333333333333333
